Temperature for Cap.30 (°C),Ratio 350 nm / 330 nm for Cap.30 ,Temperature for Cap.30 (°C),350 nm for Cap.30 ,Temperature for Cap.30 (°C),330 nm for Cap.30 ,Temperature for Cap.31 (°C),Ratio 350 nm / 330 nm for Cap.31 ,Temperature for Cap.31 (°C),350 nm for Cap.31 ,Temperature for Cap.31 (°C),330 nm for Cap.31 ,Temperature for Cap.32 (°C),Ratio 350 nm / 330 nm for Cap.32 ,Temperature for Cap.32 (°C),350 nm for Cap.32 ,Temperature for Cap.32 (°C),330 nm for Cap.32 ,Temperature for Cap.34 (°C),Ratio 350 nm / 330 nm for Cap.34 ,Temperature for Cap.34 (°C),350 nm for Cap.34 ,Temperature for Cap.34 (°C),330 nm for Cap.34 ,Temperature for Cap.35 (°C),Ratio 350 nm / 330 nm for Cap.35 ,Temperature for Cap.35 (°C),350 nm for Cap.35 ,Temperature for Cap.35 (°C),330 nm for Cap.35 ,Temperature for Cap.36 (°C),Ratio 350 nm / 330 nm for Cap.36 ,Temperature for Cap.36 (°C),350 nm for Cap.36 ,Temperature for Cap.36 (°C),330 nm for Cap.36 
50.3146,1.0075,50.3146,1249.9912,50.3146,1240.7087,50.3166,0.9642,50.3166,2807.9773,50.3166,2912.3433,50.3186,0.9453,50.3186,4913.3501,50.3186,5197.8594,50.3226,1.1324,50.3226,650.4105,50.3226,574.3559,50.3246,1.0491,50.3246,1120.0624,50.3246,1067.6689,50.3266,1.0142,50.3266,1899.0836,50.3266,1872.5619
50.3580,1.0112,50.3580,1250.3762,50.3580,1236.4883,50.3560,0.9642,50.3560,2799.6545,50.3560,2903.6548,50.3540,0.9448,50.3540,4903.3428,50.3540,5189.7153,50.3500,1.1347,50.3500,648.3280,50.3500,571.3868,50.3480,1.0532,50.3480,1122.0334,50.3480,1065.3662,50.3460,1.0162,50.3460,1900.4196,50.3460,1870.0969
50.5558,1.0085,50.5558,1243.9476,50.5558,1233.4950,50.5578,0.9637,50.5578,2788.7563,50.5578,2893.8318,50.5599,0.9459,50.5599,4893.4966,50.5599,5173.2202,50.5640,1.1328,50.5640,648.7072,50.5640,572.6784,50.5661,1.0519,50.5661,1116.0692,50.5661,1061.0323,50.5681,1.0131,50.5681,1893.4386,50.5681,1869.0015
50.5945,1.0092,50.5945,1242.9661,50.5945,1231.6670,50.5925,0.9622,50.5925,2780.0034,50.5925,2889.1135,50.5904,0.9424,50.5904,4868.7075,50.5904,5166.5352,50.5862,1.1337,50.5862,646.8829,50.5862,570.5762,50.5842,1.0501,50.5842,1118.1527,50.5842,1064.7872,50.5821,1.0130,50.5821,1894.2463,50.5821,1869.9813
50.7961,1.0092,50.7961,1238.9752,50.7961,1227.6770,50.7981,0.9625,50.7981,2767.2598,50.7981,2875.1455,50.8002,0.9441,50.8002,4850.5625,50.8002,5137.6138,50.8043,1.1293,50.8043,645.6833,50.8043,571.7729,50.8064,1.0517,50.8064,1112.7073,50.8064,1058.0028,50.8084,1.0152,50.8084,1887.3308,50.8084,1859.1071
50.8346,1.0093,50.8346,1233.3781,50.8346,1221.9706,50.8326,0.9606,50.8326,2759.9353,50.8326,2873.0085,50.8305,0.9438,50.8305,4834.0479,50.8305,5122.0347,50.8264,1.1309,50.8264,644.7877,50.8264,570.1615,50.8244,1.0491,50.8244,1111.8748,50.8244,1059.8159,50.8223,1.0147,50.8223,1884.8744,50.8223,1857.5365
51.0312,1.0079,51.0312,1230.4751,51.0312,1220.8781,51.0332,0.9636,51.0332,2751.6497,51.0332,2855.4746,51.0352,0.9418,51.0352,4808.0210,51.0352,5105.1890,51.0392,1.1345,51.0392,645.8572,51.0392,569.3113,51.0411,1.0479,51.0411,1106.9730,51.0411,1056.3674,51.0431,1.0136,51.0431,1875.8735,51.0431,1850.7339
51.0730,1.0100,51.0730,1228.9159,51.0730,1216.7670,51.0709,0.9611,51.0709,2744.2458,51.0709,2855.3740,51.0688,0.9422,51.0688,4804.9102,51.0688,5099.6089,51.0647,1.1264,51.0647,643.4907,51.0647,571.2714,51.0626,1.0536,51.0626,1109.4491,51.0626,1053.0238,51.0605,1.0140,51.0605,1876.2368,51.0605,1850.3199
51.2709,1.0070,51.2709,1226.3466,51.2709,1217.7944,51.2729,0.9614,51.2729,2736.2507,51.2729,2846.1614,51.2750,0.9423,51.2750,4784.6406,51.2750,5077.6528,51.2791,1.1326,51.2791,642.2097,51.2791,567.0096,51.2811,1.0503,51.2811,1104.4150,51.2811,1051.5031,51.2832,1.0140,51.2832,1869.9285,51.2832,1844.0948
51.3128,1.0066,51.3128,1221.6260,51.3128,1213.5889,51.3107,0.9621,51.3107,2731.3093,51.3107,2838.9734,51.3086,0.9416,51.3086,4774.6958,51.3086,5071.0894,51.3045,1.1341,51.3045,642.5508,51.3045,566.5544,51.3024,1.0526,51.3024,1104.8868,51.3024,1049.7174,51.3003,1.0123,51.3003,1867.2618,51.3003,1844.5269
51.5093,1.0075,51.5093,1216.1265,51.5093,1207.1108,51.5114,0.9612,51.5114,2717.6934,51.5114,2827.3933,51.5134,0.9398,51.5134,4752.8491,51.5134,5057.0684,51.5175,1.1307,51.5175,640.0777,51.5175,566.0976,51.5195,1.0521,51.5195,1100.2938,51.5195,1045.8047,51.5215,1.0121,51.5215,1864.2616,51.5215,1841.9990
51.5515,1.0104,51.5515,1217.2192,51.5515,1204.7307,51.5494,0.9624,51.5494,2712.9163,51.5494,2818.9846,51.5474,0.9410,51.5474,4744.5542,51.5474,5041.7891,51.5432,1.1390,51.5432,642.8394,51.5432,564.3962,51.5412,1.0531,51.5412,1100.6709,51.5412,1045.2216,51.5391,1.0121,51.5391,1861.1743,51.5391,1838.9078
51.7498,1.0062,51.7498,1209.4926,51.7498,1202.0582,51.7518,0.9576,51.7518,2694.1101,51.7518,2813.5352,51.7538,0.9414,51.7538,4726.0356,51.7538,5020.0923,51.7579,1.1376,51.7579,639.3264,51.7579,561.9755,51.7599,1.0536,51.7599,1099.1117,51.7599,1043.1606,51.7619,1.0147,51.7619,1856.2302,51.7619,1829.3446
51.7900,1.0074,51.7900,1208.1404,51.7900,1199.2968,51.7879,0.9595,51.7879,2689.0681,51.7879,2802.6104,51.7858,0.9403,51.7858,4716.8359,51.7858,5016.2617,51.7816,1.1399,51.7816,641.9366,51.7816,563.1422,51.7796,1.0539,51.7796,1097.4294,51.7796,1041.2703,51.7775,1.0156,51.7775,1854.8613,51.7775,1826.3375
51.9876,1.0005,51.9876,1199.3191,51.9876,1198.7764,51.9896,0.9580,51.9896,2678.8323,51.9896,2796.3843,51.9917,0.9387,51.9917,4693.4424,51.9917,4999.9629,51.9958,1.1307,51.9958,636.9206,51.9958,563.2879,51.9979,1.0538,51.9979,1094.6129,51.9979,1038.7615,51.9999,1.0147,51.9999,1848.7534,51.9999,1821.9883
52.0294,1.0060,52.0294,1200.0111,52.0294,1192.8153,52.0273,0.9571,52.0273,2671.6228,52.0273,2791.3350,52.0252,0.9391,52.0252,4689.9346,52.0252,4994.1338,52.0211,1.1392,52.0211,638.2455,52.0211,560.2429,52.0190,1.0541,52.0190,1093.9644,52.0190,1037.8518,52.0170,1.0132,52.0170,1847.9095,52.0170,1823.7610
52.2277,1.0053,52.2277,1196.3022,52.2277,1189.9847,52.2298,0.9564,52.2298,2658.9668,52.2298,2780.2798,52.2318,0.9375,52.2318,4661.3423,52.2318,4971.8569,52.2359,1.1387,52.2359,635.3215,52.2359,557.9486,52.2380,1.0507,52.2380,1089.6942,52.2380,1037.1412,52.2400,1.0154,52.2400,1842.1104,52.2400,1814.2161
52.2688,1.0043,52.2688,1188.7076,52.2688,1183.6053,52.2667,0.9551,52.2667,2650.3899,52.2667,2774.8696,52.2646,0.9378,52.2646,4645.8301,52.2646,4953.8711,52.2605,1.1365,52.2605,635.0314,52.2605,558.7420,52.2584,1.0540,52.2584,1090.2874,52.2584,1034.4672,52.2563,1.0140,52.2563,1840.9211,52.2563,1815.4854
52.4659,1.0025,52.4659,1184.3162,52.4659,1181.4022,52.4679,0.9582,52.4679,2644.6157,52.4679,2759.8916,52.4699,0.9375,52.4699,4622.2036,52.4699,4930.4209,52.4739,1.1380,52.4739,633.4968,52.4739,556.6780,52.4759,1.0530,52.4759,1088.3961,52.4759,1033.6466,52.4780,1.0121,52.4780,1831.0831,52.4780,1809.1311
52.5081,1.0008,52.5081,1182.0043,52.5081,1181.0325,52.5061,0.9562,52.5061,2632.4412,52.5061,2753.1304,52.5040,0.9368,52.5040,4611.5542,52.5040,4922.5601,52.4999,1.1324,52.4999,632.2540,52.4999,558.3240,52.4978,1.0566,52.4978,1086.6271,52.4978,1028.4313,52.4957,1.0156,52.4957,1831.6647,52.4957,1803.4731
52.7032,1.0019,52.7032,1178.6630,52.7032,1176.3790,52.7052,0.9547,52.7052,2621.3369,52.7052,2745.6982,52.7072,0.9358,52.7072,4596.7739,52.7072,4911.9189,52.7112,1.1341,52.7112,631.4006,52.7112,556.7299,52.7132,1.0579,52.7132,1087.8457,52.7132,1028.3517,52.7152,1.0165,52.7152,1828.6501,52.7152,1798.9567
52.7453,1.0035,52.7453,1175.9396,52.7453,1171.8922,52.7432,0.9558,52.7432,2610.1846,52.7432,2730.7561,52.7412,0.9364,52.7412,4573.9336,52.7412,4884.6807,52.7371,1.1400,52.7371,633.6376,52.7371,555.8025,52.7351,1.0526,52.7351,1082.8430,52.7351,1028.7351,52.7330,1.0137,52.7330,1824.4327,52.7330,1799.7083
52.9427,1.0044,52.9427,1171.5468,52.9427,1166.4139,52.9447,0.9549,52.9447,2598.7051,52.9447,2721.4290,52.9467,0.9348,52.9467,4560.4404,52.9467,4878.6831,52.9507,1.1316,52.9507,629.7511,52.9507,556.5170,52.9527,1.0526,52.9527,1078.0360,52.9527,1024.1202,52.9547,1.0185,52.9547,1820.9545,52.9547,1787.8975
52.9838,1.0034,52.9838,1170.0803,52.9838,1166.1129,52.9817,0.9543,52.9817,2589.8667,52.9817,2713.7769,52.9797,0.9351,52.9797,4542.6821,52.9797,4858.0088,52.9756,1.1368,52.9756,632.1069,52.9756,556.0375,52.9735,1.0526,52.9735,1078.9033,52.9735,1025.0059,52.9715,1.0167,52.9715,1821.9198,52.9715,1792.0010
53.1821,1.0001,53.1821,1163.5889,53.1821,1163.5248,53.1841,0.9544,53.1841,2582.3608,53.1841,2705.7217,53.1861,0.9335,53.1861,4522.8315,53.1861,4845.0547,53.1901,1.1354,53.1901,628.9599,53.1901,553.9527,53.1921,1.0529,53.1921,1075.6483,53.1921,1021.5981,53.1941,1.0149,53.1941,1812.8569,53.1941,1786.1627
53.2229,1.0034,53.2229,1162.4745,53.2229,1158.5226,53.2209,0.9536,53.2209,2581.1504,53.2209,2706.7971,53.2188,0.9321,53.2188,4504.6123,53.2188,4832.8950,53.2147,1.1382,53.2147,628.9932,53.2147,552.6292,53.2127,1.0549,53.2127,1077.1300,53.2127,1021.0468,53.2106,1.0153,53.2106,1813.7555,53.2106,1786.3964
53.4199,0.9990,53.4199,1155.7764,53.4199,1156.8755,53.4219,0.9528,53.4219,2564.9966,53.4219,2692.0188,53.4238,0.9327,53.4238,4486.5996,53.4238,4810.2744,53.4278,1.1378,53.4278,628.8422,53.4278,552.6887,53.4297,1.0571,53.4297,1072.3948,53.4297,1014.4243,53.4317,1.0175,53.4317,1804.1840,53.4317,1773.0916
53.4618,1.0011,53.4618,1152.1501,53.4618,1150.9304,53.4597,0.9537,53.4597,2557.5217,53.4597,2681.6252,53.4577,0.9342,53.4577,4478.8423,53.4577,4794.3979,53.4535,1.1453,53.4535,630.1384,53.4535,550.1827,53.4514,1.0532,53.4514,1071.8882,53.4514,1017.7552,53.4494,1.0169,53.4494,1802.6637,53.4494,1772.7625
53.6595,0.9985,53.6595,1150.0592,53.6595,1151.8384,53.6616,0.9510,53.6616,2547.9854,53.6616,2679.2634,53.6636,0.9313,53.6636,4450.7881,53.6636,4779.1704,53.6678,1.1388,53.6678,628.0082,53.6678,551.4476,53.6698,1.0591,53.6698,1070.7410,53.6698,1010.9670,53.6719,1.0201,53.6719,1801.2524,53.6719,1765.8127
53.7011,0.9994,53.7011,1144.8007,53.7011,1145.4585,53.6990,0.9516,53.6990,2542.6099,53.6990,2672.0327,53.6970,0.9316,53.6970,4444.1113,53.6970,4770.4219,53.6929,1.1361,53.6929,626.5566,53.6929,551.5219,53.6908,1.0546,53.6908,1067.6981,53.6908,1012.3912,53.6887,1.0165,53.6887,1796.2740,53.6887,1767.1571
53.8982,1.0006,53.8982,1142.6378,53.8982,1141.9779,53.9003,0.9501,53.9003,2526.0186,53.9003,2658.6311,53.9023,0.9319,53.9023,4423.2188,53.9023,4746.3755,53.9063,1.1378,53.9063,624.6975,53.9063,549.0605,53.9084,1.0556,53.9084,1065.0597,53.9084,1008.9979,53.9104,1.0185,53.9104,1794.4252,53.9104,1761.8883
53.9406,1.0009,53.9406,1138.8082,53.9406,1137.7375,53.9385,0.9502,53.9385,2523.4360,53.9385,2655.6074,53.9364,0.9286,53.9364,4402.7236,53.9364,4741.4463,53.9323,1.1395,53.9323,625.4887,53.9323,548.9042,53.9302,1.0552,53.9302,1065.8534,53.9302,1010.0524,53.9282,1.0161,53.9282,1790.2927,53.9282,1761.9908
54.1393,0.9993,54.1393,1133.8961,54.1393,1134.6644,54.1413,0.9508,54.1413,2509.4934,54.1413,2639.4597,54.1433,0.9292,54.1433,4387.4673,54.1433,4721.8042,54.1472,1.1394,54.1472,623.2724,54.1472,547.0017,54.1492,1.0613,54.1492,1063.7509,54.1492,1002.3251,54.1512,1.0168,54.1512,1786.4459,54.1512,1756.9604
54.1797,1.0016,54.1797,1133.1388,54.1797,1131.3104,54.1776,0.9484,54.1776,2498.3474,54.1776,2634.2878,54.1755,0.9287,54.1755,4369.7729,54.1755,4705.0688,54.1712,1.1445,54.1712,626.3374,54.1712,547.2448,54.1691,1.0613,54.1691,1065.6239,54.1691,1004.0438,54.1670,1.0186,54.1670,1787.7788,54.1670,1755.1196
54.3758,0.9983,54.3758,1127.2460,54.3758,1129.1227,54.3778,0.9479,54.3778,2490.0530,54.3778,2626.8982,54.3798,0.9282,54.3798,4349.8643,54.3798,4686.2412,54.3839,1.1385,54.3839,622.0590,54.3839,546.3680,54.3859,1.0556,54.3859,1058.9077,54.3859,1003.0966,54.3879,1.0192,54.3879,1780.1226,54.3879,1746.6455
54.4188,0.9997,54.4188,1125.0227,54.4188,1125.3345,54.4168,0.9490,54.4168,2483.1777,54.4168,2616.5874,54.4147,0.9300,54.4147,4343.2529,54.4147,4670.3418,54.4105,1.1418,54.4105,622.6384,54.4105,545.3032,54.4084,1.0578,54.4084,1058.3071,54.4084,1000.5076,54.4063,1.0162,54.4063,1778.4680,54.4063,1750.0343
54.6162,0.9985,54.6162,1117.5089,54.6162,1119.1571,54.6182,0.9469,54.6182,2469.9946,54.6182,2608.4607,54.6203,0.9291,54.6203,4323.4341,54.6203,4653.4702,54.6244,1.1436,54.6244,621.2588,54.6244,543.2512,54.6265,1.0592,54.6265,1056.7227,54.6265,997.6813,54.6285,1.0181,54.6285,1774.3390,54.6285,1742.8470
54.6577,0.9979,54.6577,1116.9866,54.6577,1119.3748,54.6557,0.9475,54.6557,2466.7666,54.6557,2603.5330,54.6536,0.9253,54.6536,4304.4409,54.6536,4651.8262,54.6495,1.1421,54.6495,622.2168,54.6495,544.7955,54.6474,1.0605,54.6474,1056.5946,54.6474,996.3418,54.6453,1.0167,54.6453,1774.0186,54.6453,1744.8772
54.8554,1.0009,54.8554,1114.6572,54.8554,1113.6542,54.8574,0.9489,54.8574,2454.8870,54.8574,2587.0427,54.8595,0.9249,54.8595,4281.7964,54.8595,4629.2900,54.8636,1.1387,54.8636,617.8818,54.8636,542.6229,54.8656,1.0595,54.8656,1052.5491,54.8656,993.4521,54.8677,1.0198,54.8677,1767.2822,54.8677,1733.0355
54.8963,0.9935,54.8963,1103.5698,54.8963,1110.7571,54.8943,0.9446,54.8943,2439.9592,54.8943,2583.0242,54.8922,0.9270,54.8922,4272.4438,54.8922,4609.0527,54.8882,1.1435,54.8882,618.4350,54.8882,540.8318,54.8862,1.0555,54.8862,1050.5907,54.8862,995.3677,54.8842,1.0191,54.8842,1766.2987,54.8842,1733.1593
55.0945,0.9955,55.0945,1102.7219,55.0945,1107.6611,55.0965,0.9445,55.0965,2433.3687,55.0965,2576.3179,55.0986,0.9272,55.0986,4248.9263,55.0986,4582.7104,55.1027,1.1433,55.1027,617.9476,55.1027,540.4845,55.1047,1.0565,55.1047,1049.6619,55.1047,993.5671,55.1068,1.0183,55.1068,1760.0530,55.1068,1728.4071
55.1358,0.9954,55.1358,1098.4890,55.1358,1103.6080,55.1337,0.9457,55.1337,2423.3694,55.1337,2562.4109,55.1317,0.9245,55.1317,4232.3296,55.1317,4578.0781,55.1277,1.1424,55.1277,616.9810,55.1277,540.0911,55.1257,1.0595,55.1257,1049.9581,55.1257,991.0190,55.1237,1.0192,55.1237,1762.0852,55.1237,1728.8651
55.3348,0.9947,55.3348,1094.9030,55.3348,1100.7660,55.3368,0.9429,55.3368,2409.2446,55.3368,2555.1982,55.3389,0.9231,55.3389,4207.2896,55.3389,4557.7524,55.3430,1.1487,55.3430,616.4648,55.3430,536.6835,55.3451,1.0595,55.3451,1046.9840,55.3451,988.1600,55.3471,1.0193,55.3471,1753.1929,55.3471,1719.9637
55.3746,0.9951,55.3746,1092.3651,55.3746,1097.7186,55.3726,0.9448,55.3726,2404.2607,55.3726,2544.6226,55.3705,0.9246,55.3705,4204.3350,55.3705,4547.0396,55.3663,1.1439,55.3663,616.4756,55.3663,538.9020,55.3642,1.0615,55.3642,1045.2823,55.3642,984.7358,55.3622,1.0217,55.3622,1755.8662,55.3622,1718.6342
55.5726,0.9967,55.5726,1088.7811,55.5726,1092.3618,55.5746,0.9439,55.5746,2392.3938,55.5746,2534.6594,55.5767,0.9217,55.5767,4180.6753,55.5767,4535.9624,55.5808,1.1443,55.5808,616.3736,55.5808,538.6388,55.5828,1.0605,55.5828,1042.1841,55.5828,982.7234,55.5849,1.0211,55.5849,1747.4926,55.5849,1711.4557
55.6152,0.9944,55.6152,1084.0704,55.6152,1090.1608,55.6132,0.9425,55.6132,2385.3008,55.6132,2530.7461,55.6111,0.9218,55.6111,4159.7856,55.6111,4512.6782,55.6069,1.1514,55.6069,616.7691,55.6069,535.6515,55.6049,1.0626,55.6049,1044.2358,55.6049,982.6730,55.6028,1.0185,55.6028,1746.0901,55.6028,1714.4060
55.8125,0.9945,55.8125,1081.5802,55.8125,1087.5760,55.8145,0.9438,55.8145,2376.3491,55.8145,2517.8000,55.8166,0.9187,55.8166,4135.1597,55.8166,4500.8931,55.8206,1.1482,55.8206,614.0151,55.8206,534.7718,55.8227,1.0614,55.8227,1041.2129,55.8227,981.0086,55.8247,1.0217,55.8247,1741.1351,55.8247,1704.0952
55.8553,0.9941,55.8553,1075.6306,55.8553,1082.0021,55.8533,0.9379,55.8533,2359.7385,55.8533,2515.9387,55.8512,0.9207,55.8512,4116.9053,55.8512,4471.6279,55.8472,1.1454,55.8472,614.1241,55.8472,536.1744,55.8451,1.0594,55.8451,1036.3240,55.8451,978.2172,55.8431,1.0189,55.8431,1740.5038,55.8431,1708.1882
56.0521,0.9935,56.0521,1072.4042,56.0521,1079.4214,56.0542,0.9409,56.0542,2353.5256,56.0542,2501.4375,56.0563,0.9191,56.0563,4100.8452,56.0563,4461.7314,56.0605,1.1428,56.0605,613.0404,56.0605,536.4272,56.0626,1.0596,56.0626,1035.4781,56.0626,977.2368,56.0647,1.0200,56.0647,1734.5587,56.0647,1700.5826
56.0927,0.9933,56.0927,1067.9940,56.0927,1075.2200,56.0906,0.9383,56.0906,2340.8064,56.0906,2494.7969,56.0885,0.9184,56.0885,4082.1743,56.0885,4445.0659,56.0844,1.1491,56.0844,612.2375,56.0844,532.8141,56.0823,1.0585,56.0823,1037.9615,56.0823,980.5809,56.0802,1.0217,56.0802,1734.3716,56.0802,1697.4697
56.2908,0.9908,56.2908,1062.8213,56.2908,1072.7360,56.2928,0.9386,56.2928,2329.5337,56.2928,2481.9714,56.2949,0.9210,56.2949,4072.5830,56.2949,4422.0903,56.2990,1.1441,56.2990,611.7330,56.2990,534.6906,56.3010,1.0651,56.3010,1035.2902,56.3010,972.0273,56.3031,1.0205,56.3031,1730.5889,56.3031,1695.8036
56.3321,0.9924,56.3321,1061.7458,56.3321,1069.8474,56.3300,0.9380,56.3300,2321.8811,56.3300,2475.2263,56.3279,0.9163,56.3279,4037.8748,56.3279,4406.8472,56.3237,1.1468,56.3237,611.8640,56.3237,533.5253,56.3216,1.0581,56.3216,1032.6613,56.3216,975.9498,56.3195,1.0214,56.3195,1725.0468,56.3195,1688.9259
56.5298,0.9933,56.5298,1056.8304,56.5298,1063.9764,56.5318,0.9372,56.5318,2309.5674,56.5318,2464.3452,56.5338,0.9175,56.5338,4027.3794,56.5338,4389.2954,56.5378,1.1441,56.5378,609.3434,56.5378,532.6125,56.5399,1.0624,56.5399,1032.0400,56.5399,971.4299,56.5419,1.0225,56.5419,1722.3685,56.5419,1684.4907
56.5711,0.9910,56.5711,1051.5577,56.5711,1061.1252,56.5690,0.9373,56.5690,2305.0105,56.5690,2459.3035,56.5669,0.9185,56.5669,4020.1301,56.5669,4376.8643,56.5627,1.1512,56.5627,611.3907,56.5627,531.0994,56.5607,1.0619,56.5607,1029.8557,56.5607,969.8331,56.5586,1.0219,56.5586,1721.6177,56.5586,1684.7632
56.7678,0.9921,56.7678,1049.6355,56.7678,1057.9550,56.7698,0.9362,56.7698,2287.7239,56.7698,2443.5078,56.7718,0.9174,56.7718,3996.8577,56.7718,4356.7817,56.7758,1.1424,56.7758,607.5455,56.7758,531.8149,56.7778,1.0609,56.7778,1024.7816,56.7778,965.9925,56.7798,1.0250,56.7798,1718.6997,56.7798,1676.7084
56.8100,0.9912,56.8100,1044.4863,56.8100,1053.7151,56.8080,0.9356,56.8080,2279.9878,56.8080,2436.9673,56.8061,0.9156,56.8061,3982.9192,56.8061,4350.2344,56.8021,1.1479,56.8021,608.3419,56.8021,529.9548,56.8001,1.0624,56.8001,1024.1235,56.8001,963.9595,56.7982,1.0228,56.7982,1716.8392,56.7982,1678.6229
57.0081,0.9913,57.0081,1039.8290,57.0081,1049.0033,57.0101,0.9362,57.0101,2270.1523,57.0101,2424.8970,57.0121,0.9137,57.0121,3956.7852,57.0121,4330.4438,57.0161,1.1435,57.0161,606.5996,57.0161,530.4850,57.0181,1.0629,57.0181,1022.3730,57.0181,961.8398,57.0201,1.0214,57.0201,1707.0565,57.0201,1671.2494
57.0463,0.9898,57.0463,1035.4583,57.0463,1046.0883,57.0443,0.9361,57.0443,2258.3865,57.0443,2412.5835,57.0422,0.9141,57.0422,3946.0200,57.0422,4316.7632,57.0381,1.1406,57.0381,605.3478,57.0381,530.7296,57.0360,1.0649,57.0360,1024.0767,57.0360,961.6698,57.0339,1.0244,57.0339,1709.4211,57.0339,1668.7582
57.2461,0.9901,57.2461,1031.0842,57.2461,1041.4254,57.2481,0.9334,57.2481,2249.2065,57.2481,2409.7734,57.2501,0.9145,57.2501,3930.5938,57.2501,4298.2954,57.2541,1.1470,57.2541,606.6662,57.2541,528.9255,57.2561,1.0628,57.2561,1020.2145,57.2561,959.9023,57.2581,1.0213,57.2581,1700.3582,57.2581,1664.8550
57.2873,0.9909,57.2873,1029.4448,57.2873,1038.9401,57.2853,0.9336,57.2853,2240.5039,57.2853,2399.9651,57.2832,0.9105,57.2832,3902.7610,57.2832,4286.1978,57.2792,1.1493,57.2792,605.6187,57.2792,526.9537,57.2771,1.0581,57.2771,1015.9578,57.2771,960.1926,57.2751,1.0230,57.2751,1699.3212,57.2751,1661.1006
57.4837,0.9892,57.4837,1025.4272,57.4837,1036.6740,57.4858,0.9317,57.4858,2227.5042,57.4858,2390.6782,57.4878,0.9113,57.4878,3886.8706,57.4878,4265.0181,57.4920,1.1514,57.4920,605.1677,57.4920,525.5873,57.4940,1.0642,57.4940,1016.6216,57.4940,955.2820,57.4961,1.0264,57.4961,1697.8682,57.4961,1654.1978
57.5281,0.9873,57.5281,1018.4474,57.5281,1031.5398,57.5261,0.9334,57.5261,2221.5251,57.5261,2379.9463,57.5241,0.9127,57.5241,3879.9639,57.5241,4250.9351,57.5201,1.1502,57.5201,602.7781,57.5201,524.0670,57.5181,1.0614,57.5181,1013.5446,57.5181,954.8809,57.5161,1.0212,57.5161,1692.9343,57.5161,1657.8256
57.7235,0.9858,57.7235,1013.4732,57.7235,1028.0198,57.7255,0.9307,57.7255,2205.3447,57.7255,2369.5737,57.7275,0.9099,57.7275,3847.5933,57.7275,4228.7041,57.7315,1.1530,57.7315,604.0710,57.7315,523.8955,57.7335,1.0621,57.7335,1011.4757,57.7335,952.3541,57.7355,1.0256,57.7355,1688.7166,57.7355,1646.5359
57.7644,0.9875,57.7644,1012.6570,57.7644,1025.4836,57.7623,0.9289,57.7623,2195.9109,57.7623,2363.9792,57.7602,0.9071,57.7602,3830.3027,57.7602,4222.4307,57.7560,1.1519,57.7560,604.3146,57.7560,524.6468,57.7539,1.0641,57.7539,1011.8449,57.7539,950.9063,57.7517,1.0208,57.7517,1682.7643,57.7517,1648.4846
57.9631,0.9896,57.9631,1009.3599,57.9631,1019.9360,57.9651,0.9314,57.9651,2187.9565,57.9651,2349.1462,57.9671,0.9101,57.9671,3821.9617,57.9671,4199.5210,57.9711,1.1517,57.9711,601.6208,57.9711,522.3970,57.9731,1.0657,57.9731,1009.3586,57.9731,947.0951,57.9751,1.0215,57.9751,1678.9320,57.9751,1643.5359
58.0033,0.9849,58.0033,1002.5447,58.0033,1017.9604,58.0012,0.9301,58.0012,2178.2383,58.0012,2342.0093,57.9992,0.9098,57.9992,3802.8838,57.9992,4179.8403,57.9951,1.1531,57.9951,604.1656,57.9951,523.9644,57.9930,1.0631,57.9930,1008.9554,57.9930,949.0780,57.9910,1.0225,57.9910,1680.9944,57.9910,1644.0112
58.2017,0.9867,58.2017,999.1763,58.2017,1012.6400,58.2038,0.9308,58.2038,2165.9812,58.2038,2327.0264,58.2058,0.9063,58.2058,3773.0974,58.2058,4163.2778,58.2099,1.1480,58.2099,600.2874,58.2099,522.8928,58.2120,1.0622,58.2120,1006.2189,58.2120,947.3192,58.2141,1.0242,58.2141,1679.5881,58.2141,1639.8837
58.2435,0.9863,58.2435,996.8747,58.2435,1010.7560,58.2415,0.9278,58.2415,2157.0786,58.2415,2325.0432,58.2394,0.9071,58.2394,3765.3801,58.2394,4150.8237,58.2353,1.1517,58.2353,600.4684,58.2353,521.3870,58.2333,1.0700,58.2333,1008.5876,58.2333,942.5652,58.2312,1.0218,58.2312,1672.8182,58.2312,1637.1378
58.4403,0.9855,58.4403,990.5441,58.4403,1005.1664,58.4424,0.9279,58.4424,2142.6633,58.4424,2309.1211,58.4444,0.9050,58.4444,3744.0481,58.4444,4137.0029,58.4485,1.1479,58.4485,599.8276,58.4485,522.5307,58.4506,1.0692,58.4506,1006.0673,58.4506,940.9371,58.4526,1.0252,58.4526,1667.4196,58.4526,1626.4469
58.4819,0.9832,58.4819,982.1595,58.4819,998.9837,58.4798,0.9242,58.4798,2133.1440,58.4798,2308.1450,58.4777,0.9046,58.4777,3722.3003,58.4777,4114.7031,58.4736,1.1579,58.4736,600.2647,58.4736,518.3969,58.4715,1.0654,58.4715,1002.7910,58.4715,941.2483,58.4694,1.0248,58.4694,1669.1643,58.4694,1628.8474
